canonical_id,title,author,orig_year,publication_year,description,source_flag,n_voters
K:d3e96a7e3439,The Canterbury Tales,Geoffrey Chaucer,,c. 1387–1400,"A group of pilgrims traveling from London to the shrine of Thomas Becket at Canterbury pass the time in a storytelling contest, spinning tales that range from courtly romance to bawdy farce, framed by a General Prologue introducing the Knight, the Miller, the Wife of Bath, the Pardoner, and others. Written in Middle English and left unfinished, it is one of the foundational works of English literature.",Wikipedia,6
OL:OL20600W,Gulliver's Travels,Jonathan Swift,,1726,"Lemuel Gulliver, a ship's surgeon, is shipwrecked or stranded on four voyages, landing among the tiny Lilliputians, the giant Brobdingnagians, the floating island of Laputa, and the rational horse-like Houyhnhnms who rule over brutish humanlike Yahoos. A prose satire of human nature, politics, and the travel-narrative genre.",Wikipedia,6
OL:OL82931W,Light in August,William Faulkner,1932,1932,"In Mississippi, the pregnant Lena Grove walks from Alabama searching for the father of her child, while Joe Christmas, a drifter unsure whether he has Black ancestry, drifts toward violence and the murder of Joanna Burden, and the disgraced ex-minister Gail Hightower lives alone with his memories. A novel exploring race, religion, and isolation in the American South.",Wikipedia,6
OL:OL668682W,The Makioka Sisters,Junichiro Tanizaki,,1948,"The four Makioka sisters of a declining wealthy Osaka merchant family try repeatedly to arrange a marriage for the shy third sister, Yukiko, while the youngest, Taeko, pursues her own affairs, against the backdrop of the late 1930s and the approach of war. A novel chronicling the slow decline of an upper-middle-class family and its traditions.",Wikipedia,6
OL:OL46611W,The Rings of Saturn,WG Sebald,1995,1995,"A narrator on a walking tour through Suffolk in eastern England reflects on the places he passes and digresses into history, biography, and memory, ranging across silkworms, herring fishing, the Taiping Rebellion, Joseph Conrad, and the decay of country estates. A blend of fiction, travel writing, and essay illustrated with grainy photographs.",Wikipedia,6
K:1953ba5c8e84,Dead Souls,Nikolai Gogol,1842,1842,"Pavel Ivanovich Chichikov arrives in a provincial Russian town and travels its estates buying up ""dead souls,"" serfs who have died but still appear on the tax rolls, intending to mortgage them for profit while charming the local landowners and officials. A satirical novel about Russian provincial life and corruption, left unfinished.",Wikipedia,6
OL:OL46615W,Austerlitz,WG Sebald,2001,2001,"The narrator meets Jacques Austerlitz in a Belgian railway station and, over decades of chance encounters, learns how Austerlitz, raised in Wales under another name, gradually uncovers that he was sent to Britain as a child on the Kindertransport and that his mother died in the Theresienstadt ghetto. A novel about memory, loss, and the Holocaust, illustrated with photographs.",Wikipedia,6
OL:OL44986W,Jude the Obscure,Thomas Hardy,1895,1895,"Jude Fawley, a poor stonemason in rural Wessex who dreams of studying at the university town of Christminster, abandons his ambitions after marrying Arabella, then falls into a doomed relationship with his free-thinking cousin Sue Bridehead. A novel that drew controversy for its frank treatment of marriage, religion, and class.",Wikipedia,6
OL:OL14867081W,Buddenbrooks,Thomas Mann,1901,1901,"Across four generations, the prosperous Buddenbrook family of merchants in a northern German port city slowly declines in wealth, vitality, and confidence, as the sensitive Thomas, the unhappy Tony, and the frail, musical Hanno fail to sustain the family firm. A novel tracing the decay of a bourgeois merchant dynasty over the nineteenth century.",Wikipedia,6
OL:OL66530W,Mansfield Park,Jane Austen,1814,1814,"Fanny Price, a poor girl sent as a child to live with her wealthy relatives at Mansfield Park, grows up overlooked and timid but quietly principled, watching as the charming, worldly Henry and Mary Crawford disrupt the household and as she loves her cousin Edmund from a distance. A novel about morality, social position, and family.",Wikipedia,6
OL:OL757983W,Independent People,Halldór Laxness,1934,1935,"Bjartur of Summerhouses, a stubborn Icelandic sheep farmer, finally buys his own croft after eighteen years of servitude and insists on total independence, refusing all help even as poverty, harsh weather, and family tragedy grind down his wife and children. A novel about the hardship of rural Icelandic life and the cost of self-reliance.",Wikipedia,5
K:4d4b9f43727e,All the King's Men,Robert Penn Warren,1946,1946,"Jack Burden, a journalist turned political aide, narrates the rise and fall of Willie Stark, a populist Southern governor who begins as an idealistic reformer but grows ruthless and corrupt, until a personal scandal leads to his assassination. A novel about political power and moral responsibility, loosely inspired by Louisiana governor Huey Long.",Wikipedia,5
K:655dc7057956,Stories of Franz Kafka,Franz Kafka,,c. 1904–1924,"A collection gathering all of the author's short fiction outside his novels, including ""The Metamorphosis,"" in which Gregor Samsa wakes transformed into an insect, ""In the Penal Colony,"" ""A Hunger Artist,"" ""The Judgment,"" and many shorter pieces and fragments. The stories are known for their nightmarish logic, bureaucratic menace, and themes of guilt and alienation.",Wikipedia,5
OL:OL81293W,The Rainbow,DH Lawrence,1915,1915,"Across three generations of the Brangwen family on a Nottinghamshire farm, Tom marries a Polish widow, their daughter Anna marries his nephew Will, and their daughter Ursula grows into a young woman searching for independence and meaning through education, work, and a relationship with the soldier Anton Skrebensky. A novel about marriage, sexuality, and changing English life.",Wikipedia,5
K:86720a12eae7,Stories of Eudora Welty,Eudora Welty,,1936–1955,"A collection bringing together the author's short stories set largely in the American South, including ""Why I Live at the P.O.,"" in which a postmistress narrates her feud with her returning sister, ""A Worn Path,"" ""Petrified Man,"" and ""A Curtain of Green."" The stories are known for their comic dialogue, eccentric characters, and Mississippi settings.",Wikipedia,5
OL:OL43041145W,A Passage to India,E. M. Forster,1924,1924,"Adela Quested and Mrs. Moore travel to colonial India, where the Muslim doctor Aziz befriends them and arranges an excursion to the Marabar Caves, after which Adela accuses him of assault, igniting a trial that inflames tensions between the British rulers and the Indians. A novel about colonialism, friendship, and the divide between cultures.",Wikipedia,5
K:addeb3f5ad0c,Macbeth,William Shakespeare,1606,1606,"Returning from battle in Scotland, the general Macbeth meets three witches who prophesy he will become king, and, spurred on by his wife, he murders King Duncan and seizes the throne, then descends into tyranny and paranoia as he kills to keep his crown. A tragedy about ambition, guilt, and the corrupting pull of power.",Wikipedia,5
K:7d6f4598f836,Paradise Lost,John Milton,1667,1667,"After rebelling against God and being cast out of Heaven, Satan rouses his fallen angels in Hell and journeys to the newly created Earth, where he tempts Adam and Eve into eating the forbidden fruit, bringing about humanity's fall and expulsion from the Garden of Eden. An epic poem in blank verse retelling the biblical fall of man.",Wikipedia,5
OL:OL2074162W,A Dance to the Music of Time,Anthony Powell,,1951–1975,"Narrated by Nicholas Jenkins, a twelve-novel sequence follows a wide circle of English friends and acquaintances, including the ambitious Kenneth Widmerpool, from their schooldays before the First World War through the social and political upheavals of the mid-twentieth century. A roman-fleuve surveying English upper-class and artistic life over fifty years.",Wikipedia,5
OL:OL466942W,The Radetzky March,Joseph Roth,1932,1932,"Across three generations, the Trotta family rises from peasant origins after a soldier saves the emperor's life at the Battle of Solferino, and his descendants serve as officials and officers while the multiethnic Austro-Hungarian Empire drifts toward collapse in the First World War. A novel about duty, decline, and the end of the Habsburg monarchy.",Wikipedia,5
OL:OL27217159W,Robinson Crusoe,Daniel Defoe,1719,1719,"Shipwrecked and stranded alone on a deserted Caribbean island, the English sailor Robinson Crusoe survives for twenty-eight years by salvaging supplies, building shelter, farming, and keeping a journal, eventually rescuing a captive he names Friday. An early English novel framed as a castaway's first-person account of survival and self-reliance.",Wikipedia,5
K:450eb07e587b,The Bible,,,8th c. BCE – 2nd c. CE,"A compilation of sacred texts, the Hebrew Bible recounts the creation of the world, the covenant with the patriarchs, the Exodus from Egypt, and the laws, history, and prophecy of Israel, while the Christian New Testament narrates the life, teaching, death, and resurrection of Jesus and the early church. The central scripture of Judaism and Christianity, written by many authors over centuries.",Wikipedia,5
OL:OL1993508W,The Line of Beauty,Alan Hollinghurst,2004,2004,"In 1980s London, Nick Guest, a young gay graduate from a modest background, lodges with the wealthy family of Conservative MP Gerald Fedden, immersing himself in their world of money and politics during the Thatcher years and pursuing relationships as the AIDS epidemic spreads. A novel about class, sexuality, and 1980s Britain.",Wikipedia,5
OL:OL509919W,Parade's End,Ford Madox Ford,1928,1924–1928,"Christopher Tietjens, a brilliant and old-fashioned English government statistician, endures a tormenting marriage to the unfaithful Sylvia while falling in love with the young suffragette Valentine Wannop, then serves in the trenches of the First World War as the old social order collapses around him. A tetralogy about England before and during the Great War.",Wikipedia,5
OL:OL15400582W,The Big Sleep,Raymond Chandler,1939,1939,"Private detective Philip Marlowe is hired by the wealthy, dying General Sternwood to deal with a blackmailer, and his investigation in Los Angeles draws him into a tangle of pornography, gambling, missing persons, and murder involving the general's two wild daughters. A hardboiled detective novel known for its convoluted plot and wisecracking narrator.",Wikipedia,5
