source,voter_name,position,book_title,book_author,year,source_url,voter_type,overall_rank,openLibraryId
Guardian Top 100,Sarah Moss,9,Wolf Hall,Hilary Mantel,2009,,Author/Academic,34.0,OL464512W
Guardian Top 100,Sarah Moss,10,Persuasion,Jane Austen,1817,,Author/Academic,18.0,OL66544W
Guardian Top 100,Eimear McBride,1,Ulysses,James Joyce,1914,,Author,3.0,OL86318W
Guardian Top 100,Eimear McBride,2,Crime and Punishment,Fyodor Dostoevsky,1866,,Author,69.0,OL40766966W
Guardian Top 100,Eimear McBride,3,Middlemarch,George Eliot,1871,,Author,1.0,OL25411286W
Guardian Top 100,Eimear McBride,4,In Search of Lost Time,Marcel Proust,1913-27,,Author,5.0,OL1190289W
Guardian Top 100,Eimear McBride,5,Wuthering Heights,Emily Brontë,1847,,Author,20.0,OL21177W
Guardian Top 100,Eimear McBride,6,The Magic Mountain,Thomas Mann,1924,,Author,42.0,OL14866824W
Guardian Top 100,Eimear McBride,7,To the Lighthouse,Virginia Woolf,1927,,Author,4.0,OL39396W
Guardian Top 100,Eimear McBride,8,Anna Karenina,Leo Tolstoy,1878,,Author,6.0,OL267096W
Guardian Top 100,Eimear McBride,9,Nineteen Eighty-Four,George Orwell,1949,,Author,16.0,OL1168083W
Guardian Top 100,Eimear McBride,10,Moby-Dick,Herman Melville,1851,,Author,15.0,OL102749W
Guardian Top 100,Imogen Russell Williams,1,A Wizard of Earthsea,Ursula K. Le Guin,,,,,OL59798W
Guardian Top 100,Imogen Russell Williams,2,Fire and Hemlock,Diana Wynne Jones,,,,,OL60148W
Guardian Top 100,Imogen Russell Williams,3,The Lie Tree,Frances Hardinge,,,,,OL20026655W
Guardian Top 100,Imogen Russell Williams,4,Kindred,Octavia E Butler,1979,,,71.0,OL35616W
Guardian Top 100,Imogen Russell Williams,5,The Hounds of the Morrigan,Pat O'Shea,,,,,OL1930756W
Guardian Top 100,Imogen Russell Williams,6,Jane Eyre,Charlotte Brontë,1847,,,8.0,OL1095427W
Guardian Top 100,Imogen Russell Williams,7,Beloved,Toni Morrison,1987,,,2.0,OL50548W
Guardian Top 100,Imogen Russell Williams,8,The Dark Is Rising,Susan Cooper,,,,,OL894245W
Guardian Top 100,Imogen Russell Williams,9,Northern Lights,Philip Pullman,,,,,OL28988W
Guardian Top 100,Imogen Russell Williams,10,Haroun and the Sea of Stories,Salman Rushdie,,,,,OL457172W
Guardian Top 100,John Boyne,1,Wuthering Heights,Emily Brontë,1847,,Author,20.0,OL21177W
Guardian Top 100,John Boyne,2,The Slap,Christos Tsiolkas,,,Author,,OL2539795W
Guardian Top 100,John Boyne,3,The Cider House Rules,John Irving,,,Author,,OL8026340W
Guardian Top 100,John Boyne,4,David Copperfield,Charles Dickens,1849-50,,Author,33.0,OL8662242W
Guardian Top 100,John Boyne,5,The Secret History,Donna Tartt,,,Author,,OL4321141W
Guardian Top 100,John Boyne,6,Cloudstreet,Tim Winton,,,Author,,OL27442749W
Guardian Top 100,John Boyne,7,Howards End,EM Forster,1910,,Author,60.0,OL88881W
Guardian Top 100,John Boyne,8,Lucky Jim,Kingsley Amis,,,Author,,OL1863530W
Guardian Top 100,John Boyne,9,The Razor's Edge,William Somerset Maugham,,,Author,,OL505944W
Guardian Top 100,John Boyne,10,The Murder of Roger Ackroyd,Agatha Christie,,,Author,,OL471932W
Guardian Top 100,Nina Allan,1,Austerlitz,WG Sebald,2001,,Author,73.0,OL46615W
Guardian Top 100,Nina Allan,2,Under the Volcano,Malcolm Lowry,,,Author,,OL505439W
Guardian Top 100,Nina Allan,3,"The Sea, the Sea",Iris Murdoch,,,Author,,OL1326310W
Guardian Top 100,Nina Allan,4,Wuthering Heights,Emily Brontë,1847,,Author,20.0,OL21170W
Guardian Top 100,Nina Allan,5,Pale Fire,Vladimir Nabokov,1962,,Author,29.0,OL627081W
Guardian Top 100,Nina Allan,6,Falling Man,Don DeLillo,,,Author,,OL1921191W
Guardian Top 100,Nina Allan,7,In Cold Blood,Truman Capote,,,Author,,OL1992198W
Guardian Top 100,Nina Allan,8,The Affirmation,Christopher Priest,,,Author,,OL166482W
Guardian Top 100,Nina Allan,9,Darkmans,Nicola Barker,,,Author,,OL13632840W
Guardian Top 100,Nina Allan,10,The Talented Mr Ripley,Patricia Highsmith,1955,,Author,84.0,OL59434W
Guardian Top 100,Salman Rushdie,1,Ulysses,James Joyce,1914,,Author,3.0,OL86318W
Guardian Top 100,Salman Rushdie,2,In Search of Lost Time,Marcel Proust,1913-27,,Author,5.0,OL41312771W
Guardian Top 100,Salman Rushdie,3,The Trial,Franz Kafka,1925,,Author,27.0,OL498463W
Guardian Top 100,Salman Rushdie,4,One Hundred Years of Solitude,Gabriel García Márquez,1967,,Author,17.0,OL274505W
Guardian Top 100,Salman Rushdie,5,The Tin Drum,Günter Grass,,,Author,,OL67334W
Guardian Top 100,Salman Rushdie,6,Beloved,Toni Morrison,1987,,Author,2.0,OL50548W
Guardian Top 100,Salman Rushdie,7,Don Quixote,Miguel de Cervantes,1605/15,,Author,26.0,OL44222301W
Guardian Top 100,Salman Rushdie,8,Great Expectations,Charles Dickens,1861,,Author,35.0,OL8721462W
Guardian Top 100,Salman Rushdie,9,The Master and Margarita,Mikhail Bulgakov,1966-67,,Author,66.0,OL676009W
Guardian Top 100,Salman Rushdie,10,The Age of Innocence,Edith Wharton,1920,,Author,38.0,OL98491W
Guardian Top 100,Nikesh Shukla,1,The Buddha of Suburbia,Hanif Kureishi,,,Author,,OL16032925W
Guardian Top 100,Nikesh Shukla,2,Nw,Zadie Smith,,,Author,,OL16607777W
Guardian Top 100,Nikesh Shukla,3,Family Life,Akhil Sharma,,,Author,,OL17921667W
Guardian Top 100,Nikesh Shukla,4,Sag Harbor,Colson Whitehead,,,Author,,OL1822527W
Guardian Top 100,Nikesh Shukla,5,Their Eyes Were Watching God,Zora Neale Hurston,1937,,Author,39.0,OL27778127W
Guardian Top 100,Nikesh Shukla,6,Watchmen,Alan Moore,,,Author,,OL2897798W
Guardian Top 100,Nikesh Shukla,7,Station Eleven,Emily St. John Mandel,,,Author,,OL17202418W
Guardian Top 100,Nikesh Shukla,8,Problems,Jade Sharma,,,Author,,OL20032812W
Guardian Top 100,Nikesh Shukla,9,Breath,Tim Winton,,,Author,,OL501810W
Guardian Top 100,Nikesh Shukla,10,Exit West,Mohsin Hamid,,,Author,,OL17635446W
Guardian Top 100,Yael van der Wouden,1,Pride and Prejudice,Jane Austen,1710,,Author,9.0,OL66554W
Guardian Top 100,Yael van der Wouden,2,Kindred,Octavia E Butler,1979,,Author,71.0,OL37620555W
Guardian Top 100,Yael van der Wouden,3,Maurice,E. M. Forster,,,Author,,OL88877W
Guardian Top 100,Yael van der Wouden,4,Beloved,Toni Morrison,1987,,Author,2.0,OL50548W
Guardian Top 100,Yael van der Wouden,5,Maus,Art Spiegelman,,,Author,,OL2056818W
Guardian Top 100,Yael van der Wouden,6,Bee Sting,Paul Murray,,,Author,,OL28856510W
Guardian Top 100,Yael van der Wouden,7,Demon Copperhead,Barbara Kingsolver,,,Author,,OL27052926W
Guardian Top 100,Yael van der Wouden,8,Love Medicine,Louise Erdrich,,,Author,,OL479009W
Guardian Top 100,Yael van der Wouden,9,Fun Home,Alison Bechdel,,,Author,,OL1835957W
Guardian Top 100,Yael van der Wouden,10,Stag Dance,Torrey Peters,,,Author,,OL42396177W
Guardian Top 100,Benjamin Myers,1,Robinson Crusoe,Daniel Defoe,,,Author,,OL27217159W
Guardian Top 100,Benjamin Myers,2,Hunger,Knut Hamsun,,,Author,,OL573193W
Guardian Top 100,Benjamin Myers,3,Maurice,E. M. Forster,,,Author,,OL88877W
Guardian Top 100,Benjamin Myers,4,Trout Fishing in America,Richard Brautigan,,,Author,,OL11295370W
Guardian Top 100,Benjamin Myers,5,Union Street,Pat Barker,,,Author,,OL11221642W
Guardian Top 100,Benjamin Myers,6,Giovanni's Room,James Baldwin,1956,,Author,44.0,OL228702W
Guardian Top 100,Benjamin Myers,7,American Psycho,Bret Easton Ellis,,,Author,,OL1812933W
Guardian Top 100,Benjamin Myers,8,The Baron in the Trees,Italo Calvino,,,Author,,OL15322W
Guardian Top 100,Benjamin Myers,9,A Month in the Country,James Lloyd Carr,,,Author,,OL112983W
Guardian Top 100,Benjamin Myers,10,The Slaves of Solitude,Patrick Hamilton,,,Author,,OL2536262W
Guardian Top 100,Sam Leith,1,Middlemarch,George Eliot,1871,,Author/Journalist,1.0,OL25411286W
Guardian Top 100,Sam Leith,2,Heart of Darkness,Joseph Conrad,1899,,Author/Journalist,41.0,OL38663W
Guardian Top 100,Sam Leith,3,The Portrait of a Lady,Henry James,1881,,Author/Journalist,21.0,OL276365W
Guardian Top 100,Sam Leith,4,The End of the Affair,Graham Greene,1951,,Author/Journalist,82.0,OL106073W
Guardian Top 100,Sam Leith,5,If on a Winter's Night a Traveller,Italo Calvino,,,Author/Journalist,,OL34026241W
Guardian Top 100,Sam Leith,6,Slaughterhouse-Five,Kurt Vonnegut,,,Author/Journalist,,OL98459W
Guardian Top 100,Sam Leith,7,"The Life and Opinions of Tristram Shandy, Gentleman",Laurence Sterne,1759,,Author/Journalist,19.0,OL679230W
Guardian Top 100,Sam Leith,8,The Great Gatsby,F Scott Fitzgerald,1925,,Author/Journalist,11.0,OL468431W
Guardian Top 100,Sam Leith,9,Moby-Dick,Herman Melville,1851,,Author/Journalist,15.0,OL102749W
Guardian Top 100,Sam Leith,10,Lolita,Vladimir Nabokov,1955,,Author/Journalist,25.0,OL627084W
Guardian Top 100,Sandra Newman,1,"The Life and Opinions of Tristram Shandy, Gentleman",Laurence Sterne,1759,,Author,19.0,OL679230W
Guardian Top 100,Sandra Newman,2,Middlemarch,George Eliot,1871,,Author,1.0,OL20867W
Guardian Top 100,Sandra Newman,3,Palm-Wine Drinkard,Amos Tutuola,,,Author,,OL3942386W
Guardian Top 100,Sandra Newman,4,Mrs Dalloway,Virginia Woolf,1925,,Author,14.0,OL39349W
Guardian Top 100,Sandra Newman,5,Invisible Man,Ralph Ellison,1952,,Author,37.0,OL495470W
Guardian Top 100,Sandra Newman,6,Wolf Hall,Hilary Mantel,2009,,Author,34.0,OL464512W
Guardian Top 100,Sandra Newman,7,Infinite Jest,David Foster Wallace,,,Author,,OL2943602W
Guardian Top 100,Sandra Newman,8,Jonathan Strange & Mr. Norrell,Susanna Clarke,,,Author,,OL5703422W
Guardian Top 100,Sandra Newman,9,The Age of Innocence,Edith Wharton,1920,,Author,38.0,OL98491W
Guardian Top 100,Sandra Newman,10,Nightwood,Djuna Barnes,,,Author,,OL505583W
Guardian Top 100,Chris Power,1,Moby-Dick,Herman Melville,1851,,Author,15.0,OL26158026W
Guardian Top 100,Chris Power,2,Middlemarch,George Eliot,1871,,Author,1.0,OL25411286W
Guardian Top 100,Chris Power,3,The Brothers Karamazov,Fyodor Dostoyevsky,1879-80,,Author,28.0,OL10432709W
Guardian Top 100,Chris Power,4,Ulysses,James Joyce,1914,,Author,3.0,OL86318W
Guardian Top 100,Chris Power,5,2666,Roberto Bolaño,,,Author,,OL712025W
Guardian Top 100,Chris Power,6,War and Peace,Leo Tolstoy,1869,,Author,7.0,OL36765642W
Guardian Top 100,Chris Power,7,To the Lighthouse,Virginia Woolf,1927,,Author,4.0,OL39396W
Guardian Top 100,Chris Power,8,In Search of Lost Time,Marcel Proust,1913-27,,Author,5.0,OL1190289W
Guardian Top 100,Chris Power,9,Jude the Obscure,Thomas Hardy,1895,,Author,70.0,OL44986W
Guardian Top 100,Chris Power,10,Septology,Jon Fosse,,,Author,,OL27871634W
Guardian Top 100,John Self,1,Something Happened,Joseph Heller,,,,,OL15706660W
Guardian Top 100,John Self,2,The Remains of the Day,Kazuo Ishiguro,1989,,,24.0,OL59048W
Guardian Top 100,John Self,3,Mrs Dalloway,Virginia Woolf,1925,,,14.0,OL39349W
Guardian Top 100,John Self,4,Summertime,J. M. Coetzee,,,,,OL14934891W
Guardian Top 100,John Self,5,The Beginning of Spring,Penelope Fitzgerald,,,,,OL20769W
Guardian Top 100,John Self,6,Invisible Cities,Italo Calvino,1972,,,93.0,OL15297W
Guardian Top 100,John Self,7,Cat's Cradle,Kurt Vonnegut,,,,,OL98454W
Guardian Top 100,John Self,8,The Prime of Miss Jean Brodie,Muriel Spark,1961,,,31.0,OL26437W
Guardian Top 100,John Self,9,A Handful of Dust,Evelyn Waugh,,,,,OL5721565W
Guardian Top 100,John Self,10,A Prayer for Owen Meany,John Irving,,,,,OL14858723W
Guardian Top 100,Shahidha Bari,1,Wuthering Heights,Emily Brontë,1847,,Academic/Journalist,20.0,OL21177W
Guardian Top 100,Shahidha Bari,2,A Passage to India,E. M. Forster,,,Academic/Journalist,,OL43041145W
Guardian Top 100,Shahidha Bari,3,Our Mutual Friend,Charles Dickens,1864-5,,Academic/Journalist,72.0,OL41368739W
Guardian Top 100,Shahidha Bari,4,Midnight's Children,Salman Rushdie,1981,,Academic/Journalist,23.0,OL457179W
Guardian Top 100,Shahidha Bari,5,Anne of Green Gables,Lucy Maud Montgomery,,,Academic/Journalist,,OL77746W
Guardian Top 100,Shahidha Bari,6,Go Tell It on the Mountain,James Baldwin,1953,,Academic/Journalist,79.0,OL228705W
Guardian Top 100,Shahidha Bari,7,Persuasion,Jane Austen,1817,,Academic/Journalist,18.0,OL66544W
Guardian Top 100,Shahidha Bari,8,To the Lighthouse,Virginia Woolf,1927,,Academic/Journalist,4.0,OL39396W
Guardian Top 100,Shahidha Bari,9,The Sellout,Paul Beatty,,,Academic/Journalist,,OL17616758W
Guardian Top 100,Shahidha Bari,10,"Right Ho, Jeeves",P. G. Wodehouse,,,Academic/Journalist,,OL1337129W
Guardian Top 100,Esi Edugyan,1,Pride and Prejudice,Jane Austen,1710,,Author,9.0,OL66554W
Guardian Top 100,Esi Edugyan,2,Middlemarch,George Eliot,1871,,Author,1.0,OL25411286W
Guardian Top 100,Esi Edugyan,3,Nineteen Eighty-Four,George Orwell,1949,,Author,16.0,OL1168083W
Guardian Top 100,Esi Edugyan,4,The Plague,Albert Camus,,,Author,,OL1230715W
Guardian Top 100,Esi Edugyan,5,Beloved,Toni Morrison,1987,,Author,2.0,OL50548W
Guardian Top 100,Esi Edugyan,6,A Bend in the River,V. S. Naipaul,,,Author,,OL103108W
Guardian Top 100,Esi Edugyan,7,The English Patient,Michael Ondaatje,,,Author,,OL53071W
Guardian Top 100,Esi Edugyan,8,Blood Meridian,Cormac McCarthy,1985,,Author,68.0,OL40879W
Guardian Top 100,Esi Edugyan,9,The Transit of Venus,Shirley Hazzard,1980,,Author,53.0,OL103066W
Guardian Top 100,Esi Edugyan,10,Those Who Leave and Those Who Stay,Elena Ferrante,,,Author,,OL17081245W
Guardian Top 100,Juan Gabriel Vasquez,1,Don Quixote,Miguel de Cervantes,1605/15,,Author,26.0,OL503666W
Guardian Top 100,Juan Gabriel Vasquez,2,One Hundred Years of Solitude,Gabriel García Márquez,1967,,Author,17.0,OL274505W
Guardian Top 100,Juan Gabriel Vasquez,3,Madame Bovary,Gustave Flaubert,1856,,Author,10.0,OL893707W
Guardian Top 100,Juan Gabriel Vasquez,4,Anna Karenina,Leo Tolstoy,1878,,Author,6.0,OL267096W
Guardian Top 100,Juan Gabriel Vasquez,5,Heart of Darkness,Joseph Conrad,1899,,Author,41.0,OL38663W
Guardian Top 100,Juan Gabriel Vasquez,6,In Search of Lost Time,Marcel Proust,1913-27,,Author,5.0,OL1190289W
Guardian Top 100,Juan Gabriel Vasquez,7,To the Lighthouse,Virginia Woolf,1927,,Author,4.0,OL39396W
Guardian Top 100,Juan Gabriel Vasquez,8,Crime and Punishment,Fyodor Dostoevsky,1866,,Author,69.0,OL40766966W
Guardian Top 100,Juan Gabriel Vasquez,9,Conversation in the Cathedral,Mario Vargas Llosa,,,Author,,OL857552W
Guardian Top 100,Juan Gabriel Vasquez,10,Light in August,William Faulkner,,,Author,,OL82931W
Guardian Top 100,Fiona Sturges,1,Beloved,Toni Morrison,1987,,Journalist,2.0,OL50548W
Guardian Top 100,Fiona Sturges,2,Wolf Hall,Hilary Mantel,2009,,Journalist,34.0,OL464512W
Guardian Top 100,Fiona Sturges,3,Leviathan,Paul Auster,,,Journalist,,OL1682158W
Guardian Top 100,Fiona Sturges,4,Jane Eyre,Charlotte Brontë,1847,,Journalist,8.0,OL1095427W
Guardian Top 100,Fiona Sturges,5,To Kill a Mockingbird,Harper Lee,,,Journalist,,OL3140822W
Guardian Top 100,Fiona Sturges,6,Atonement,Ian McEwan,,,Journalist,,OL1855944W
Guardian Top 100,Fiona Sturges,7,Possession,A. S. Byatt,,,Journalist,,OL115647W
Guardian Top 100,Fiona Sturges,8,The Prime of Miss Jean Brodie,Muriel Spark,1961,,Journalist,31.0,OL26437W
Guardian Top 100,Fiona Sturges,9,James,Percival L. Everett,,,Journalist,,OL36506504W
Guardian Top 100,Fiona Sturges,10,The Handmaid's Tale,Margaret Atwood,1985,,Journalist,36.0,OL675783W
Guardian Top 100,Rishi Dastidar,1,The Golden Gate,Vikram Seth,,,,,OL11927W
Guardian Top 100,Rishi Dastidar,2,Anna Karenina,Leo Tolstoy,1878,,,6.0,OL267096W
Guardian Top 100,Rishi Dastidar,3,Middlemarch,George Eliot,1871,,,1.0,OL25411286W
Guardian Top 100,Rishi Dastidar,4,Vanity Fair,William Makepeace Thackeray,1848,,,47.0,OL16313W
Guardian Top 100,Rishi Dastidar,5,"The Life and Opinions of Tristram Shandy, Gentleman",Laurence Sterne,1759,,,19.0,OL679230W
Guardian Top 100,Rishi Dastidar,6,Wittgenstein's Mistress,David Markson,,,,,OL754948W
Guardian Top 100,Rishi Dastidar,7,Midnight's Children,Salman Rushdie,1981,,,23.0,OL457179W
Guardian Top 100,Rishi Dastidar,8,A Place of Greater Safety,Hilary Mantel,,,,,OL464517W
Guardian Top 100,Rishi Dastidar,9,The Radetzky March,Joseph Roth,,,,,OL466942W
Guardian Top 100,Rishi Dastidar,10,Oscar & Lucinda,Peter Carey,,,,,OL1707618W
Guardian Top 100,Jude Cook,1,Mansfield Park,Jane Austen,1814,,Journalist,56.0,OL66530W
Guardian Top 100,Jude Cook,2,Bleak House,Charles Dickens,1852-3,,Journalist,12.0,OL14868510W
Guardian Top 100,Jude Cook,3,Vanity Fair,William Makepeace Thackeray,1848,,Journalist,47.0,OL16313W
Guardian Top 100,Jude Cook,4,The Return of the Native,Thomas Hardy,1878,,Journalist,95.0,OL44994W
Guardian Top 100,Jude Cook,5,The Age of Innocence,Edith Wharton,1920,,Journalist,38.0,OL98491W
Guardian Top 100,Jude Cook,6,The Waves,Virginia Woolf,1931,,Journalist,55.0,OL39316W
Guardian Top 100,Jude Cook,7,Tender Is the Night,F. Scott Fitzgerald,,,Journalist,,OL468485W
Guardian Top 100,Jude Cook,8,Herzog,Saul Bellow,,,Journalist,,OL15859552W
Guardian Top 100,Jude Cook,9,Beloved,Toni Morrison,1987,,Journalist,2.0,OL50548W
Guardian Top 100,Jude Cook,10,The Buddha of Suburbia,Hanif Kureishi,,,Journalist,,OL921378W
Guardian Top 100,Pratinav Anil,1,In Search of Lost Time,Marcel Proust,1913-27,,Academic,5.0,OL1190289W
Guardian Top 100,Pratinav Anil,2,A Dance to the Music of Time,Anthony Powell,,,Academic,,OL2074162W
Guardian Top 100,Pratinav Anil,3,A Severed Head,Iris Murdoch,,,Academic,,OL1326348W
Guardian Top 100,Pratinav Anil,4,Gravity's Rainbow,Thomas Pynchon,,,Academic,,OL2636675W
Guardian Top 100,Pratinav Anil,5,The Portrait of a Lady,Henry James,1881,,Academic,21.0,OL276365W
Guardian Top 100,Pratinav Anil,6,The Magic Mountain,Thomas Mann,1924,,Academic,42.0,OL14866824W
Guardian Top 100,Pratinav Anil,7,The Unbearable Lightness of Being,Milan Kundera,,,Academic,,OL8972751W
Guardian Top 100,Pratinav Anil,8,Oblomov,Ivan Aleksandrovich Goncharov,,,Academic,,OL1139069W
Guardian Top 100,Pratinav Anil,9,Boredom,Alberto Moravia,,,Academic,,OL14857300W
Guardian Top 100,Pratinav Anil,10,Aunt Julia and the Script-Writer,Mario Vargas Llosa,,,Academic,,OL35997793W
Guardian Top 100,Yan Lianke,1,Don Quixote,Miguel de Cervantes,1605/15,,Author/Academic,26.0,OL503666W
Guardian Top 100,Yan Lianke,2,Strange Tales From a Chinese Studio,Pu Songling,,,Author/Academic,,OL19926957W
Guardian Top 100,Yan Lianke,3,War and Peace,Leo Tolstoy,1869,,Author/Academic,7.0,OL267171W
Guardian Top 100,Yan Lianke,4,The Brothers Karamazov,Fyodor Dostoyevsky,1879-80,,Author/Academic,28.0,OL10432709W
Guardian Top 100,Yan Lianke,5,Madame Bovary,Gustave Flaubert,1856,,Author/Academic,10.0,OL893707W
Guardian Top 100,Yan Lianke,6,Ulysses,James Joyce,1914,,Author/Academic,3.0,OL86318W
Guardian Top 100,Yan Lianke,7,Pedro Páramo,Juan Rulfo,1955,,Author/Academic,96.0,OL1731119W
Guardian Top 100,Yan Lianke,8,The Castle,Franz Kafka,,,Author/Academic,,OL498434W
Guardian Top 100,Yan Lianke,9,In Search of Lost Time,Marcel Proust,1913-27,,Author/Academic,5.0,OL1190289W
Guardian Top 100,Yan Lianke,10,Pride and Prejudice,Jane Austen,1710,,Author/Academic,9.0,OL66554W
Guardian Top 100,Chloe Aridjis,1,Don Quixote,Miguel de Cervantes,1605/15,,Author,26.0,OL503666W
Guardian Top 100,Chloe Aridjis,2,In Search of Lost Time,Marcel Proust,1913-27,,Author,5.0,OL27810496W
Guardian Top 100,Chloe Aridjis,3,The Magic Mountain,Thomas Mann,1924,,Author,42.0,OL14866824W
Guardian Top 100,Chloe Aridjis,4,The Metamorphosis,Franz Kafka,1915,,Author,48.0,OL498556W
Guardian Top 100,Chloe Aridjis,5,Heart of Darkness,Joseph Conrad,1899,,Author,41.0,OL38663W
Guardian Top 100,Chloe Aridjis,6,Frankenstein,Mary Shelley,1818,,Author,30.0,OL450063W
Guardian Top 100,Chloe Aridjis,7,Moby-Dick,Herman Melville,1851,,Author,15.0,OL102749W
Guardian Top 100,Chloe Aridjis,8,The Brothers Karamazov,Fyodor Dostoyevsky,1879-80,,Author,28.0,OL10432709W
Guardian Top 100,Chloe Aridjis,9,Middlemarch,George Eliot,1871,,Author,1.0,OL40545731W
Guardian Top 100,Chloe Aridjis,10,A Portrait of the Artist as a Young Man,James Joyce,,,Author,,OL41225848W
Guardian Top 100,Nadifa Mohamed,1,Beloved,Toni Morrison,1987,,Author,2.0,OL50548W
Guardian Top 100,Nadifa Mohamed,2,Eugene Onegin,Alexander Pushkin,,,Author,,OL623499W
Guardian Top 100,Nadifa Mohamed,3,A Fine Balance,Rohinton Mistry,1995,,Author,49.0,OL2980902W
Guardian Top 100,Nadifa Mohamed,4,The Translator,Leila Aboulela,,,Author,,OL5846570W
Guardian Top 100,Nadifa Mohamed,5,Marabou Stork Nightmares,Irvine Welsh,,,Author,,OL816266W
Guardian Top 100,Nadifa Mohamed,6,Wide Sargasso Sea,Jean Rhys,1966,,Author,50.0,OL1858668W
Guardian Top 100,Nadifa Mohamed,7,By the Sea,Abdulrazak Gurnah,,,Author,,OL3958400W
Guardian Top 100,Nadifa Mohamed,8,Home to Harlem,Claude McKay,,,Author,,OL37871715W
Guardian Top 100,Nadifa Mohamed,9,Telephone,Percival L. Everett,,,Author,,OL20914620W
Guardian Top 100,Nadifa Mohamed,10,The God of Small Things,Arundhati Roy,1997,,Author,32.0,OL1052133W
Guardian Top 100,Sarah Churchwell,1,The Great Gatsby,F Scott Fitzgerald,1925,,Author/Academic/Journalist,11.0,OL468431W
Guardian Top 100,Sarah Churchwell,2,The Wings of a Dove,Henry James,,,Author/Academic/Journalist,,OL14861047W
Guardian Top 100,Sarah Churchwell,3,Jane Eyre,Charlotte Brontë,1847,,Author/Academic/Journalist,8.0,OL1095427W
Guardian Top 100,Sarah Churchwell,4,Pride and Prejudice,Jane Austen,1710,,Author/Academic/Journalist,9.0,OL66554W
